post_id,post_title,post_author,post_content,post_category,post_tags,post_type,post_status,is_featured,package_id,expire_date,geodir_video,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,geodir_staff,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2388,"American Apothecary Kendall",1,Apothecary,Health,,gd_consciousbusiness,publish,,3,Never,,"12232 SW 132 CT",Miami,FL,"United States",33186,25.6544,-80.4122,,,apotheca@bellsouth.net,http://www.americanapothecarykendall.com,,,,,,,,,,
2387,"SUNSHINE YOGA",1,"This cozy yoga studio located in the heart of Destin offers a variety of classes to suit the whole family. Owner/Instructor Kim Mosby RYT 200.",Fitness,,gd_consciousbusiness,publish,,3,Never,,"211-E Main St",Destin,FL,"United States",32540,30.395532183908,-86.4835494252874,,,,http://SunshineYogaStudio.com,,,,,"211-E Main St Destin FL 32540",,,,,
2386,"Florida Integrative Medical Center",1,,"Health,Women's Health",,gd_consciousbusiness,publish,,3,Never,,"2415 University Parkway Building 3  Suite 218",Sarasota,FL,"United States",34243,27.3887,-82.5218016676892,,,,http://www.flimc.com,,,,,"2415 University Parkway Building 3  Suite 218 Sarasota FL 34243",,,,,
2385,"K9 Korral",1,,"Natural,Pet",,gd_consciousbusiness,publish,,3,Never,,"2001 Princeton Street",Sarasota,FL,"United States",34237,27.3466,-82.5303,,,,http://www.k9korralobediencetrainingc...,,,,,"Obedience Training Center",,,,,
2384,"Xiu Qiong Cen A.P. O.M.D.",1,,Health,,gd_consciousbusiness,publish,,3,Never,,"261 Ninth St S",Naples,FL,"United States",34102,26.1408,-81.7946,,,,,,,,,"261 Ninth St S Naples FL 34102",,,,,
2383,"Spiritual Guidance through Channel",1,,"Channeling,Inspiration",,gd_consciousbusiness,publish,,3,Never,,"1025 Shilo Rd",Sarasota,FL,"United States",34240,27.3250898614243,-82.4082,,,,,,,,,"1025 Shilo Rd Sarasota FL 34240",,,,,
2382,"Living Social",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1370 Boulevard of the Arts",Sarasota,FL,"United States",34236,27.3411,-82.5433086956522,,,maria.pugliese@livingsocial.com,http://livingsocial.com,,,,,"Maria C Pugliese",,,,,
2381,"Laser Dentistry",1,"Dr. Corke enjoys working with holistic patients and practitioners on the journey to wellness. His practice âgets itâ and is worth the trip to Fort Myers to experience his many services. From dental lasers to ozone he has many tools and a sympathetic ear.",Health,,gd_consciousbusiness,publish,,3,Never,,"1550 Matthew Dr","Ft. Myers",FL,"United States",33907,26.5897,-81.8819113598735,,,,http://FortMyersLaserDentist.com,,,,,"Mark Corke DDS",,,,,
2380,"Bloom Organics",1,,"Beauty &amp; Skin Care",,gd_consciousbusiness,publish,,3,Never,,"2065 Siesta Drive",Sarasota,FL,"United States",34239,27.303,-82.5284971086444,,,,http://www.bloomorganics.com,,,,,"2065 Siesta Drive Sarasota FL 34239",,,,,
2379,"The Sensory Awakening Shop",1,,"Home,Shopping",,gd_consciousbusiness,publish,,3,Never,,"201 Amesbury Lane",Kissimmee,FL,"United States",34758,28.1586,-81.4987,,,,http://www.indulgemysenses.com,,,,,"201 Amesbury Lane Kissimmee FL 34758",,,,,
2378,"Prevent Of Brevard",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1948 Pineapple Avenue #109",Melbourne,FL,"United States",32935,28.1386387487124,-80.63056941849,,,,,,,,,"1948 Pineapple Avenue #109 Melbourne 32935",,,,,
2377,"GAIA Center",1,,,,gd_consciousbusiness,publish,,3,Never,,"14470 SW 138 Ct",Aventura,FL,"United States",33186,25.6544,-80.4122,,,,cwade3@bellsouth.net,,,,,"Nicole Wade",,,,,
2376,"Good Life in Arcadia",1,,"Fair Trade,Organic,Shopping",,gd_consciousbusiness,publish,,3,Never,,"134 W. Oak ST",Arcadia,FL,"United States",34266,27.2162,-81.8626,,,,http://www.goodlifeinarcadia.com,,,,,"134 W. Oak ST Arcadia FL 34266",,,,,
2375,"Elysian Fields",1,,Inspiration,,gd_consciousbusiness,publish,,3,Never,,"1273 Tamiami Trail",Sarasota,FL,"United States",34239,27.3222090909091,-82.5295,,,,http://www.elysianfieldsonline.com,,,,,"1273 Tamiami Trail Sarasota FL 34239",,,,,
2374,"Pamela Shuhui Robbins",1,,Fitness,,gd_consciousbusiness,publish,,3,Never,,"2106 Bispham Road Suite E",Sarasota,FL,"United States",34231,27.2544,-82.5155452830189,,,drphrobbins@gmail.com,http://www.LongevityWellnessClinic.com,,,,,"Longevity Wellness Clinic Inc.",,,,,
2373,"Sacred Breath Massage",1,"Massage Therapy. I have over 10 years of experience in Bhakti Shiatsu and Swedish/Esalen Massage styles.","Health,Massage",,gd_consciousbusiness,publish,,3,Never,,"12651 Walsingham Road",Largo,FL,"United States",33774,27.8805,-82.8136330431663,,,,http://www.sacredbreathmassage.biz,,,,,"12651 Walsingham Road Largo FL 33774",,,,,
2372,"Keep Indian River Beautiful",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1255 Main Street",Sebastian,FL,"United States",32958,27.8173,-80.4764,,,,,,,,,"1255 Main Street Sebastian 32958",,,,,
2371,"Low TE Florida",1,"Bio-Identical Hormone Therapies Testosterone Treatment for Men Menopause Treatment Botox Weight Loss Spider Vein Treatment.","Beauty &amp; Skin Care,Eat Well,Health",,gd_consciousbusiness,publish,,3,Never,,"2740 E. Oakland Park Blvd. Suite 101","Fort Lauderdale",FL,"United States",33308,26.1676,-80.1019,,,,http://www.LowTEFlorida.com,,,,,"Carolyn Zaumeyer Nurse Practitioner",,,,,
2370,"Solar Energy Systems of Brevard Inc",1,"The very best in Solar Electric Solar Hot Water Heliocol Solar Pool Heating Solar Attic Ventilation and Solar Thermal Air Conditioning. Reduce offset or eliminate your skyrocketing utility bills! Unmatched expertise superior products and ethical service serving Brevard County since 1979. State Licensed Solar Contractor CVC56702","Green Living",,gd_consciousbusiness,publish,,3,Never,,"1682 US 1",Melbourne,FL,"United States",32935,28.1330560881248,-80.6320383234821,,,LaurieH2O@cfl.rr.com,http://www.321solar.com,,,,,"Jacque Wirth",,,,,
2369,"Healthway Of Vero Inc.",1,"Vitamins herbs and food. Frequent Shopper Discounts. 20% Storewide Sale on first Friday Saturday & Sunday every month. Specializing in Gluten-Free products. Family owned since 1976. Open 7 days a week.","Eat Well",,gd_consciousbusiness,publish,,3,Never,,"1337 US Hwy 1","Vero Beach",FL,"United States",32960,27.6259146853147,-80.3893,,,,,,,,,"1337 US Hwy 1 Vero Beach 32960",,,,,
2368,"Florida Integrative Medical Center",1,,Health,,gd_consciousbusiness,publish,,3,Never,,"2415 University Parkway Suite #218",Sarasota,FL,"United States",34243,27.3887,-82.5218016676892,,,,http://www.FLIMC.com,,,,,"2415 University Parkway Suite #218 Sarasota FL 34243",,,,,
2367,"Cristovao Brilho Institute",1,,Travel,,gd_consciousbusiness,publish,,3,Never,,"2811 Coral Way",Miami,FL,"United States",33145,25.7505,-80.2396888888889,,,cbrilho@yahoo.com,http://www.myenergyhealing.com,,,,,"Cristavao Brilho",,,,,
2366,"Karen Kaye Holistic Psychotherapist LMHC",1,"If talking about your problems hasn't worked for you... The transformational process that I teach will offer you awareness alternatives and action. Specialties include Transitional Issues Depression/Anxiety Pre/Post Divorce Self-Worth Issues Unhealthy Patterns/Addictions Marital Conflict. 30 Years Experience.","Health,Inspiration",,gd_consciousbusiness,publish,,3,Never,,"2625 Weston Rd.",Weston,FL,"United States",33331,26.0850997918472,-80.3716826345597,,,KarenKayeCares@bellsouth.net,http://www.KarenKayeTherapist.com,,,,,,,,,,
2365,"Sun Yoga",1,"One week unlimited introductory pass - $14! Multiple certified instructors teaching Power Vinyasa Flow levels 1-3 Sunrise Yin Chair Prenatal Mommy & Me Foundation Series and more! Classes daily.",Fitness,,gd_consciousbusiness,publish,,3,Never,,"1867 South Patrick Drive","Indian Harbour Beach",FL,"United States",32937,28.1524694137836,-80.599755091239,,,,http://www.SunYogaStudio.com,,,,,"Ashley Liparini",,,,,
2364,"Full Spectrum Health",1,,Health,,gd_consciousbusiness,publish,,3,Never,,"2106 Bispham Road",Sarasota,FL,"United States",34231,27.2544,-82.5155452830189,,,,http://www.fullspectrumhealth.com,,,,,"Eve Prang Plews LNC President",,,,,
2363,"Chung's Tai Chi Kung Fu",1,,"Fitness,Health",,gd_consciousbusiness,publish,,3,Never,,"2831 East Commercial Blvd.","Fort Lauderdale",FL,"United States",33308,26.1899,-80.1086021739131,,,,http://chungskungfu.com,,,,,"Sifu Andrew Chung",,,,,
2362,"Celestial Readings - Maria Scozzari",1,,Inspiration,,gd_consciousbusiness,publish,,3,Never,,"2241 SW 15th St Apt# 203","Deerfield Beach",FL,"United States",33442,26.2973,-80.1336393996271,,,,mariascozzari70@gmail.com,,,,,"Maria Scozzari",,,,,
2361,"Surrounding Light CS Inc.",1,"Photographic services.","Professional Services Photographer",,gd_consciousbusiness,publish,,3,Never,,"23322 La Vida Way","Boca Raton",FL,"United States",33433,26.3308464816242,-80.1404,,,,http://www.larrymlevine.com,,,,,"23322 La Vida Way Boca Raton FL 33433",,,,,
2360,"Castle- Vero Beach",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1275 Old Dixie Highway","Vero Beach",FL,"United States",32960,27.6252484047375,-80.3948161349125,,,,,,,,,"1275 Old Dixie Highway Vero Beach 32960",,,,,
2359,"The Happy Human Center",1,"Various massage modalities body treatments electro-lymphatic drainage treatment Natural, enzyme facials and waxing in a tranquil treatment center. Also offering yoga and Zumbaâ¢","Beauty &amp; Skin Care,Fitness,Health",,gd_consciousbusiness,publish,,3,Never,,"2756 N University Drive",Davie,FL,"United States",33024,26.0345097928606,-80.2483988733924,,,,http://TheHappyHumanCenter.com,,,,,"2756 N University Drive Davie FL 33024",,,,,
2358,"Happy Feet Pinecrest",1,,,,gd_consciousbusiness,publish,,3,Never,,"13817 S. Dixie Hwy",Miami,FL,"United States",33176,25.6417625494736,-80.334884170994,,,info@mymassagehaven.com,http://www.mymassagehaven.com,,,,,"13817 S. Dixie Hwy FL 33176",,,,,
2357,"Weston Yoga",1,"200 hr RYT- Teacher Certificate Training - Yoga Alliance Approved. Deepen Your Practice. 18 Weekend Sessions Jan - Feb 2015. Call 954-349-6868 or visit www.westonyoga.com for more information.","Fitness,Health",,gd_consciousbusiness,publish,,3,Never,,"2600 Glades Circle Ste 400",Weston,FL,"United States",33327,26.1375,-80.4202,,,,http://www.westonyoga.com,,,,,,,,,,
2356,"Indian River Acupuncture & Integrative Medicine",1,"Experience the Natural, way to a healthier you! Safe gentle and effective treatment for allergies pain migraines stress & emotional issues digestive problems women's Health, weight loss. Whole family care: children teens adults.",Health,,gd_consciousbusiness,publish,,3,Never,,"2050 40th Avenue Suite 2","Vero Beach",FL,"United States",32960,27.6390454545455,-80.4265,,,,http://www.indianriveracu.com,,,,,"Angela King AP. DOM",,,,,
2355,"Acupuncture & Massage College",1,"Acupuncture & Massage School",Education,,gd_consciousbusiness,publish,,3,Never,,"10506 N. Kendall Drive 2nd Floor",Miami,Florida,"United States",33176,25.6869,-80.3636421875,,,admissions@amcollege.edu,http://www.amcollege.edu,,,,,,,,,,
2354,"Mama Jo's Sunshine Herbals",1,"Enjoy a cup of complementary tea in the relaxing atmosphere of herbs and handmade herbal delights. Teas tinctures lotions soaps facial products salves and more.",Health,,gd_consciousbusiness,publish,,3,Never,,"1300 Pinetree Drive Suite 3","Indian Harbour Beach",FL,"United States",32937,28.147747525938,-80.5987192737968,,,,,,,,,"Joanna Helms BA. RH (AHG)",,,,,
2353,"Kashi School Of Yoga",1,"ext.109. Yoga Teacher Trainings 200 hour and now 500 hour. Daily yoga classes workshops and free classes. Discounts for students and seniors. CEU credits available.",Fitness,,gd_consciousbusiness,publish,,3,Never,,"11155 Roseland Road",Sebastian,FL,"United States",32958,27.8012,-80.5018,,,www.kashi.org/yoga,http://www.kashi.org/yoga,,,,,Dhumavati,,,,,
2352,"Alzheimer's & Parkinson's Association Of Indian River County",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"2300 5th Avenue #150","Vero Beach",FL,"United States",32960,27.6432,-80.3839,,,,,,,,,"2300 5th Avenue #150 Vero Beach 32960",,,,,
2351,"Optimal Health, Center (Irene Nichols)",1,,,,gd_consciousbusiness,publish,,3,Never,,"195 Giralda Ave.","Coral Gables",FL,"United States",33134,25.7515038051985,-80.2586329607462,,,irenefaith@aol.com,http://www.irenenichols.com,,,,,"Irene Nichols",,,,,
2350,"Dolphin Therapeutic Massage and Skin Care",1,"Specializing in therapeutic massage aromatherapy reflexology hot stone and ashiatsu barefoot massage. Skincare treatments: microdermabrasion Pure oxygen gas and European facials. Complimentary eucalyptus steam room.","Beauty &amp; Skin Care,Health",,gd_consciousbusiness,publish,,3,Never,,"1300 E Atlantic Blvd.","Pompano Beach",FL,"United States",33060,26.2317,-80.1105,,,,,,,,,"1300 E Atlantic Blvd. Pompano Beach FL 33060",,,,,
2349,"Photon Light Spa",1,"Photon Genius/Genie BioMat Infrared Ionization Nutrition Facials Waxing Healing. Comprehensive Body Cleanse and Detox reduces stress pain inflammation weight Candida parasites heavy metals and radiation.","Beauty &amp; Skin Care,Fitness,Health",,gd_consciousbusiness,publish,,3,Never,,"218 Commercial Blvd Ste 108","Lauderdale by the Sea",FL,"United States",33308,26.19,-80.09815,,,,http://www.photonlightspa.com,,,,,"218 Commercial Blvd Ste 108 Lauderdale by the Sea FL 33308",,,,,
2348,"Watt Family Chiropractic",1,"A friendly wellness-oriented practice with hands-on doctors. Drs. Bradley & Britaney Watt and Dr. Sara Martin are ready to serve you in their new state-of-the-art office.",Health,,gd_consciousbusiness,publish,,3,Never,,"2255 N Wickham Road #109",Melbourne,FL,"United States",32935,28.1455,-80.65,,,,http://www.WattFamilyChiropractic.com,,,,,"Dr. Bradley Watt",,,,,
2347,"Hibiscus Children's Center",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1145 12th Street","Vero Beach",FL,"United States",32960,27.6234,-80.3962317073171,,,,,,,,,"1145 12th Street Vero Beach 32960",,,,,
2346,"Nature's Spirit",1,"Learn to use pure essential oils and synergistic blends to help transform emotions and holistically heal body mind and spirit. Workshops products and CEUs available.",Health,,gd_consciousbusiness,publish,,3,Never,,"1540 Highland Avenue","Eau Gallie",FL,"United States",32935,28.1321127152484,-80.6282245147282,,,doreende33@yahoo.com,http://www.NatureSpirit.com,,,,,"Doreen Deserres  Certified Aromatherapist",,,,,
2345,"The Slonim Law Firm P.A.",1,"We offer a range of Estate Planning services including: Last Will & Testament Trusts Durable Powers of Attorney Living Wills Health, Care Surrogates Probate  Guardianships Medicaid Planning.",Community,,gd_consciousbusiness,publish,,3,Never,,"2317 N. Wickham Road",Melbourne,FL,"United States",32904,28.0665,-80.6784,,,,http://www.slonimlaw.com,,,,,"David Slonim",,,,,
2344,"Humane Society South Brevard",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"2600 Otter Creek Lane",Melbourne,FL,"United States",32940,28.2082,-80.6652,,,,,,,,,"2600 Otter Creek Lane Melbourne 32940",,,,,
2343,"Shakti Sanacion",1,"Alternative Healing - Biomagnetics",Inspiration,,gd_consciousbusiness,publish,,3,Never,,"2005 West 62th Street",Hialeah,FL,"United States",33016,25.8961,-80.3331,,,gastepanian@gmail.com,http://www.sanacionshakti.com,,,,,,,,,,
2342,"Candlelighters Of Brevard",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1875-A South Patrick Drive","Satellite Beach",FL,"United States",32937,28.152156730748,-80.5997290343193,,,,,,,,,"1875-A South Patrick Drive Satellite Beach 32937",,,,,
2341,"Atlantic Institute of Oriental Medicine Clinic II",1,"The clinic offers Acupuncture and Oriental Medicine consultation and treatment provided by our team of highly experienced licensed acupuncturists many of whom are acupuncture faculty of the Atlantic Institute of Oriental Medicine. As a Clinic II patient you can expect to be provided high quality individualized care that is specifically tailored to your unique needs.","Education,Health",,gd_consciousbusiness,publish,,3,Never,,"1623 South Andrews Ave.","Ft. Lauderdale",FL,"United States",33316,26.101586391668,-80.1424755436162,,,,http://www.atomclinic2.com,,,,,"1623 South Andrews Ave. Ft. Lauderdale FL 33316",,,,,
2340,"United Way Indian River County",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1836 14th Avenue","Vero Beach",FL,"United States",32960,27.6353142857143,-80.3992,,,,,,,,,"1836 14th Avenue Vero Beach 32960",,,,,
2339,"The Garden Gate",1,"A unique garden center specializing in Florida native plants butterfly and bird habitats herbs orchids water gardening organic gardening products beneficial insects garden decor and more!",,,gd_consciousbusiness,publish,,3,Never,,"2251 N Federal Hwy","Pompano Beach",FL,"United States",33062,26.258975879397,-80.0999,,,thegardengal@me.com,http://www.DonnasGardenGate.com,,,,,,,,,,
2338,"Soothing Arts Healing Therapies School of Massage",1,"Have a new career in as little as 5 months. Massage Therapy program and Skin Care program. Day and night classes available. Approved for V.A. benefits and MYCAA.",Education,,gd_consciousbusiness,publish,,3,Never,,"12605 Emerald Coast Pkwy W Suite 2","Miramar Beach",FL,"United States",32550,30.3849,-86.382359375,,,soothingarts@aol.com,http://www.SoothingArts.com,,,,,"Von Keller",,,,,
2337,"Sri Chinmoy Meditation",1,Meditation,Inspiration,,gd_consciousbusiness,publish,,3,Never,,"10705 Griffing Blvd",Miami,FL,"United States",33161,25.8741093606864,-80.1806956265271,,,drishti@bellsouth.net,http://www.meditationmiami.com,,,,,"10705 Griffing Blvd Miami FL 33161",,,,,
2336,"Global TCM LLC",1,"Dr. Li has practiced acupuncture & herbal medicine over 15 years in China/ US. He is specialized in pain management internal gynecological and geriatric diseases.",Health,,gd_consciousbusiness,publish,,3,Never,,"2312 NE 9th St.","Fort Lauderdale",FL,"United States",33304,26.1358,-80.117275793944,,,,,,,,,"Dongcheng Li",,,,,
2335,"YOGA JUNKIE STUDIO",1,"Yoga HOT yoga Warm yoga and Prenatal yoga- Gentle beginners Pilates Hatha and Flow. Kristy Souto and Teri Harnett owners previously at Barefoot Yoga.",Fitness,,gd_consciousbusiness,publish,,3,Never,,"1157 John Sims Pkwy",Niceville,FL,"United States",32578,30.5156203651757,-86.4640283708197,,,,http://YogaJunkieStudio.com,,,,,"Kristy Souto and Teri Harnett",,,,,
2334,"WRIGHT PARKWAY DENTAL CENTER",1,"Healthy digestion well aligned physical structure proper breathing and a good night's sleep begin with a healthy mouth. We treat sleep disorders TMJ headaches snoring and sleep apnea. Plus crowns teeth whitening bridges veneers implant restorations allgner orthodontics cleanings digital x-ray imaging laser periodontal treatment. No mercury fillings.",Health,,gd_consciousbusiness,publish,,3,Never,,"106 Wright Pkwy SW","Ft Walton Beach",FL,"United States",32548,30.4101912640774,-86.6394318780802,,,,http://WrightParkwayDentalCenter.com,,,,,"DR SUSAN WELCH FAGD",,,,,
2333,"BAYBRIDGE CHIROPRACTIC CLINIC",1,"Helping you heal with Chinese Medicine Acupuncture N.A.E.T. Energy Medicine Infra Red Therapy Shamanic Healing Guided Imagery and Hypnosis. Contact me about stress related disorders pain or habit control women's Health, allergies and rejuvenation immunity and longevity.","Community,Health",,gd_consciousbusiness,publish,,3,Never,,"107 Baybridge Dr.","Gulf Breeze",FL,"United States",32561,30.369229127869,-87.1738582557379,,,,http://www.SpiritGateMedicine.com,,,,,"BONNIE MCLEAN O.M.D. A.P. M.A. B.S.N.",,,,,
2332,"Dragonfly Yoga Studies",1,"A professional yoga studio offering a serene environment for the study and practice of Hatha yoga. Certified instructors. Owner/Director Laura Tryee E-RYT 500. MM16502","Education,Fitness",,gd_consciousbusiness,publish,,3,Never,,"184 Brooks Street SE. Bldg #2","Fort Walton Beach",FL,"United States",32548,30.4025245554289,-86.6021245554289,,,dragonflyyoga@embarqmail.com,http://www.dragonflyyoga.com,,,,,"Laura Tyree",,,,,
2331,"Carol Moretti",1,,"Professional Services",,gd_consciousbusiness,publish,,3,Never,,"2430 NE 214 ST",Aventura,FL,"United States",33180,25.9733,-80.1532408163265,,,,cmoretti01@gmail.com,,,,,"Carol Moretti",,,,,
2330,"Care Chiropractic & Wellness Center",1,"Dr. Brian Walsh and Dr. Michele S. Munnich chiropractic physicians offer holistic services for the whole family including Designed Clinical Nutrition Chiropractic Care lifestyle management free Health, Talks homeopathics and other Natural, products. Both doctors have advanced certification in Nutrition Response Testing which is a non-invasive system of analyzing the body to determine the underlying causes of ill or non-optimum health. Get Healthy and Stay Healthy with safe and Natural, solutions at CARE Chiropractic & Wellness Center!",Health,,gd_consciousbusiness,publish,,3,Never,,"1938 Dairy Road",Melbourne,FL,"United States",32904,28.079925,-80.6382,,,,http://www.DrWalshCares.com,,,,,"Dr. Brian Walsh",,,,,
2329,"HEALING WATERS PAIN THERAPY",1,"Fast and effective body healing through combining use of the Myokinesthetic SystemÃ¢Â¢ and the MPS (microcurrent point stimulation). Most problems are nearly pain-free in four treatments. Physical Therapy Pain Therapy. Pediatrics Adults and Geriatrics. Myokinesthetics Micro-Current Acupuncture; with the Dolphin MPS Myofascial Rehabilitation Scar Therapy Surgery Prevention Post- surgery Pain Therapy Pre-Operative Pain Therapy and Functional preparation Migranes and TMJ Dysfunction/pain Postural Reconstruction for all ages and Athletes",Health,,gd_consciousbusiness,publish,,3,Never,,"215 Mountain Drive",Destin,FL,"United States",32541,30.3962246875637,-86.5070036339158,,,,HealingWatersPainTherapy@gmail.com,,,,,"Bill Kelley PT / Ryan Winter PTA",,,,,
2328,"Peggy Gaines",1,Meditation,Inspiration,,gd_consciousbusiness,publish,,3,Never,,"1390 S Dixie Hwy Suite 2108","Coral Gables",FL,"United States",33146,25.7124,-80.2795,,,gainespeggy@gmail.com,http://www.MeditationandReiki.com,,,,,"1390 S Dixie Hwy Suite 2108 Coral Gables FL 33146",,,,,
2327,"Parvus Center",1,"Dr Parvus has been practicing preventative medicine for more than 30 years using exercise and nutrition and started his own age management program 5 years ago and has become certified in age management and bio-identical hormone replacement. He practices evidence based medicine which has been proven safe and effective and has achieved personal goals like completing the 54 mile Comrades Marathon and climbing Mt Kilimanjaro since he has adopted the lifestyle changes and hormone optimization that he practices.",Health,,gd_consciousbusiness,publish,,3,Never,,"1485 37th Street Ste 111","Vero Beach",FL,"United States",32960,27.6603,-80.3998651681242,,,Dirk@DrParvus.com,http://parvuscenter.com/,,,,,"Dr. Dirk Parvus",,,,,
2326,"Women's Center",1,,Community,,gd_consciousbusiness,publish,,3,Never,,"1425 Aurora Road",Melbourne,FL,"United States",32935,28.1342590658172,-80.6431003409787,,,,,,,,,"1425 Aurora Road Melbourne 32935",,,,,
2325,"EMERALD WATERS",1,"Dr. Stanton holds a PhD in Natural, Health, and sees patients for all types of Health, concerns. Specializing in Womens care and children 12years and up. Always accepting new patients.",Health,,gd_consciousbusiness,publish,,3,Never,,"1005 College Blvd. Ste B",Niceville,FL,"United States",32578,30.5331,-86.5024,,,,,,,,,"Mauricia Stanton PHD ARN BC",,,,,
2324,"EMERALD COAST FUNCTIONAL FAMILY MEDICINE",1,"Emerald Coast Functional Family Medicine offers food sensitivity testing functional medicine and healthy aging consultations hormone replacement therapy medical detoxification nutrition prenatal care primary care pediatrics second opinions and specialized testing.",Health,,gd_consciousbusiness,publish,,3,Never,,"2010 Lewis Turner Blvd","Ft Walton Beach",FL,"United States",32547,30.4693071042613,-86.6087786872161,,,DockOzMD@gmail.com,http://www.DocKoz.com,,,,,"Peter Kozlowski M.D.",,,,,
